Condition,Bearing,Sample,HI,IsTest
37.5Hz11kN,Bearing2_3,429,0.2191,False
37.5Hz11kN,Bearing2_3,430,0.2161,False
37.5Hz11kN,Bearing2_3,431,0.2212,False
37.5Hz11kN,Bearing2_3,432,0.2291,False
37.5Hz11kN,Bearing2_3,433,0.2429,False
37.5Hz11kN,Bearing2_3,434,0.2582,False
37.5Hz11kN,Bearing2_3,435,0.2794,False
37.5Hz11kN,Bearing2_3,436,0.2967,False
37.5Hz11kN,Bearing2_3,437,0.3163,False
37.5Hz11kN,Bearing2_3,438,0.3306,False
37.5Hz11kN,Bearing2_3,439,0.3477,False
37.5Hz11kN,Bearing2_3,440,0.3629,False
37.5Hz11kN,Bearing2_3,441,0.3686,False
37.5Hz11kN,Bearing2_3,442,0.37,False
37.5Hz11kN,Bearing2_3,443,0.3705,False
37.5Hz11kN,Bearing2_3,444,0.3706,False
37.5Hz11kN,Bearing2_3,445,0.3723,False
37.5Hz11kN,Bearing2_3,446,0.3813,False
37.5Hz11kN,Bearing2_3,447,0.3919,False
37.5Hz11kN,Bearing2_3,448,0.4054,False
37.5Hz11kN,Bearing2_3,449,0.4196,False
37.5Hz11kN,Bearing2_3,450,0.4239,False
37.5Hz11kN,Bearing2_3,451,0.4284,False
37.5Hz11kN,Bearing2_3,452,0.4289,False
37.5Hz11kN,Bearing2_3,453,0.4298,False
37.5Hz11kN,Bearing2_3,454,0.4234,False
37.5Hz11kN,Bearing2_3,455,0.4085,False
37.5Hz11kN,Bearing2_3,456,0.3918,False
37.5Hz11kN,Bearing2_3,457,0.3777,False
37.5Hz11kN,Bearing2_3,458,0.3584,False
37.5Hz11kN,Bearing2_3,459,0.3401,False
37.5Hz11kN,Bearing2_3,460,0.339,False
37.5Hz11kN,Bearing2_3,461,0.3399,False
37.5Hz11kN,Bearing2_3,462,0.3334,False
37.5Hz11kN,Bearing2_3,463,0.3301,False
37.5Hz11kN,Bearing2_3,464,0.3216,False
37.5Hz11kN,Bearing2_3,465,0.3141,False
37.5Hz11kN,Bearing2_3,466,0.303,False
37.5Hz11kN,Bearing2_3,467,0.3057,False
37.5Hz11kN,Bearing2_3,468,0.3067,False
37.5Hz11kN,Bearing2_3,469,0.3114,False
37.5Hz11kN,Bearing2_3,470,0.3096,False
37.5Hz11kN,Bearing2_3,471,0.3161,False
37.5Hz11kN,Bearing2_3,472,0.3129,False
37.5Hz11kN,Bearing2_3,473,0.3083,False
37.5Hz11kN,Bearing2_3,474,0.3091,False
37.5Hz11kN,Bearing2_3,475,0.3146,False
37.5Hz11kN,Bearing2_3,476,0.3131,False
37.5Hz11kN,Bearing2_3,477,0.3136,False
37.5Hz11kN,Bearing2_3,478,0.3188,False
37.5Hz11kN,Bearing2_3,479,0.3123,False
37.5Hz11kN,Bearing2_3,480,0.3138,False
37.5Hz11kN,Bearing2_3,481,0.3076,False
37.5Hz11kN,Bearing2_3,482,0.3093,False
37.5Hz11kN,Bearing2_3,483,0.3171,False
37.5Hz11kN,Bearing2_3,484,0.3361,False
37.5Hz11kN,Bearing2_3,485,0.3449,False
37.5Hz11kN,Bearing2_3,486,0.3508,False
37.5Hz11kN,Bearing2_3,487,0.3647,False
37.5Hz11kN,Bearing2_3,488,0.3689,False
37.5Hz11kN,Bearing2_3,489,0.3702,False
37.5Hz11kN,Bearing2_3,490,0.3754,False
37.5Hz11kN,Bearing2_3,491,0.3875,False
37.5Hz11kN,Bearing2_3,492,0.3711,False
37.5Hz11kN,Bearing2_3,493,0.3603,False
37.5Hz11kN,Bearing2_3,494,0.3233,False
37.5Hz11kN,Bearing2_3,495,0.2964,False
37.5Hz11kN,Bearing2_3,496,0.2834,False
37.5Hz11kN,Bearing2_3,497,0.2796,False
37.5Hz11kN,Bearing2_3,498,0.2729,False
37.5Hz11kN,Bearing2_3,499,0.2899,False
37.5Hz11kN,Bearing2_3,500,0.2965,False
37.5Hz11kN,Bearing2_3,501,0.2949,False
37.5Hz11kN,Bearing2_3,502,0.2964,False
37.5Hz11kN,Bearing2_3,503,0.2829,False
37.5Hz11kN,Bearing2_3,504,0.279,False
37.5Hz11kN,Bearing2_3,505,0.2729,False
37.5Hz11kN,Bearing2_3,506,0.2494,False
37.5Hz11kN,Bearing2_3,507,0.2445,False
37.5Hz11kN,Bearing2_3,508,0.2361,False
37.5Hz11kN,Bearing2_3,509,0.2153,False
37.5Hz11kN,Bearing2_3,510,0.1855,False
37.5Hz11kN,Bearing2_3,511,0.1861,False
37.5Hz11kN,Bearing2_3,512,0.1507,False
37.5Hz11kN,Bearing2_3,513,0.1398,False
37.5Hz11kN,Bearing2_3,514,0.1276,False
37.5Hz11kN,Bearing2_3,515,0.1076,False
37.5Hz11kN,Bearing2_3,516,0.0786,False
37.5Hz11kN,Bearing2_3,517,0.0624,False
37.5Hz11kN,Bearing2_3,518,0.0459,False
37.5Hz11kN,Bearing2_3,519,0.0373,False
37.5Hz11kN,Bearing2_3,520,0.0362,False
37.5Hz11kN,Bearing2_3,521,0.0354,False
37.5Hz11kN,Bearing2_3,522,0.0434,False
37.5Hz11kN,Bearing2_3,523,0.0328,False
37.5Hz11kN,Bearing2_3,524,0.0291,False
37.5Hz11kN,Bearing2_3,525,0.05,False
37.5Hz11kN,Bearing2_3,526,0.0659,False
37.5Hz11kN,Bearing2_3,527,0.073,False
37.5Hz11kN,Bearing2_3,528,0.0954,False
37.5Hz11kN,Bearing2_3,529,0.135,False
37.5Hz11kN,Bearing2_3,530,0.1181,False
37.5Hz11kN,Bearing2_3,531,0.118,False
37.5Hz11kN,Bearing2_3,532,0.1278,False
37.5Hz11kN,Bearing2_4,0,0.9997,False
37.5Hz11kN,Bearing2_4,1,0.9991,False
37.5Hz11kN,Bearing2_4,2,0.9992,False
37.5Hz11kN,Bearing2_4,3,0.9982,False
37.5Hz11kN,Bearing2_4,4,0.9973,False
37.5Hz11kN,Bearing2_4,5,0.9963,False
37.5Hz11kN,Bearing2_4,6,0.9959,False
37.5Hz11kN,Bearing2_4,7,0.9943,False
37.5Hz11kN,Bearing2_4,8,0.9937,False
37.5Hz11kN,Bearing2_4,9,0.9927,False
37.5Hz11kN,Bearing2_4,10,0.9918,False
37.5Hz11kN,Bearing2_4,11,0.9908,False
37.5Hz11kN,Bearing2_4,12,0.9906,False
37.5Hz11kN,Bearing2_4,13,0.9897,False
37.5Hz11kN,Bearing2_4,14,0.9888,False
37.5Hz11kN,Bearing2_4,15,0.9882,False
37.5Hz11kN,Bearing2_4,16,0.9875,False
37.5Hz11kN,Bearing2_4,17,0.9863,False
37.5Hz11kN,Bearing2_4,18,0.9859,False
37.5Hz11kN,Bearing2_4,19,0.9856,False
37.5Hz11kN,Bearing2_4,20,0.9855,False
37.5Hz11kN,Bearing2_4,21,0.9849,False
37.5Hz11kN,Bearing2_4,22,0.9847,False
37.5Hz11kN,Bearing2_4,23,0.9846,False
37.5Hz11kN,Bearing2_4,24,0.9842,False
37.5Hz11kN,Bearing2_4,25,0.9839,False
37.5Hz11kN,Bearing2_4,26,0.9837,False
37.5Hz11kN,Bearing2_4,27,0.9838,False
37.5Hz11kN,Bearing2_4,28,0.9592,False
37.5Hz11kN,Bearing2_4,29,0.9082,False
37.5Hz11kN,Bearing2_4,30,0.8557,False
37.5Hz11kN,Bearing2_4,31,0.7763,False
37.5Hz11kN,Bearing2_4,32,0.6839,False
37.5Hz11kN,Bearing2_4,33,0.6128,False
37.5Hz11kN,Bearing2_4,34,0.549,False
37.5Hz11kN,Bearing2_4,35,0.4552,False
37.5Hz11kN,Bearing2_4,36,0.3853,False
37.5Hz11kN,Bearing2_4,37,0.3237,False
37.5Hz11kN,Bearing2_4,38,0.2677,False
37.5Hz11kN,Bearing2_4,39,0.1858,False
37.5Hz11kN,Bearing2_4,40,0.1689,False
37.5Hz11kN,Bearing2_4,41,0.1465,False
37.5Hz11kN,Bearing2_5,0,0.9745,True
37.5Hz11kN,Bearing2_5,1,0.9739,True
37.5Hz11kN,Bearing2_5,2,0.9733,True
37.5Hz11kN,Bearing2_5,3,0.9719,True
37.5Hz11kN,Bearing2_5,4,0.9717,True
37.5Hz11kN,Bearing2_5,5,0.9724,True
37.5Hz11kN,Bearing2_5,6,0.9722,True
37.5Hz11kN,Bearing2_5,7,0.9734,True
37.5Hz11kN,Bearing2_5,8,0.9748,True
37.5Hz11kN,Bearing2_5,9,0.9754,True
37.5Hz11kN,Bearing2_5,10,0.9756,True
37.5Hz11kN,Bearing2_5,11,0.9766,True
37.5Hz11kN,Bearing2_5,12,0.9772,True
37.5Hz11kN,Bearing2_5,13,0.9784,True
37.5Hz11kN,Bearing2_5,14,0.9787,True
37.5Hz11kN,Bearing2_5,15,0.9805,True
37.5Hz11kN,Bearing2_5,16,0.9825,True
37.5Hz11kN,Bearing2_5,17,0.9835,True
37.5Hz11kN,Bearing2_5,18,0.9838,True
37.5Hz11kN,Bearing2_5,19,0.9844,True
37.5Hz11kN,Bearing2_5,20,0.9847,True
37.5Hz11kN,Bearing2_5,21,0.9848,True
37.5Hz11kN,Bearing2_5,22,0.9849,True
37.5Hz11kN,Bearing2_5,23,0.9855,True
37.5Hz11kN,Bearing2_5,24,0.9859,True
37.5Hz11kN,Bearing2_5,25,0.9857,True
37.5Hz11kN,Bearing2_5,26,0.9861,True
37.5Hz11kN,Bearing2_5,27,0.9859,True
37.5Hz11kN,Bearing2_5,28,0.9859,True
37.5Hz11kN,Bearing2_5,29,0.9864,True
37.5Hz11kN,Bearing2_5,30,0.9864,True
37.5Hz11kN,Bearing2_5,31,0.9864,True
37.5Hz11kN,Bearing2_5,32,0.9878,True
37.5Hz11kN,Bearing2_5,33,0.9881,True
37.5Hz11kN,Bearing2_5,34,0.9881,True
37.5Hz11kN,Bearing2_5,35,0.9891,True
37.5Hz11kN,Bearing2_5,36,0.9891,True
37.5Hz11kN,Bearing2_5,37,0.9883,True
37.5Hz11kN,Bearing2_5,38,0.989,True
37.5Hz11kN,Bearing2_5,39,0.9907,True
37.5Hz11kN,Bearing2_5,40,0.9913,True
37.5Hz11kN,Bearing2_5,41,0.9929,True
37.5Hz11kN,Bearing2_5,42,0.9944,True
37.5Hz11kN,Bearing2_5,43,0.9954,True
37.5Hz11kN,Bearing2_5,44,0.9949,True
37.5Hz11kN,Bearing2_5,45,0.9953,True
37.5Hz11kN,Bearing2_5,46,0.9947,True
37.5Hz11kN,Bearing2_5,47,0.9944,True
37.5Hz11kN,Bearing2_5,48,0.9944,True
37.5Hz11kN,Bearing2_5,49,0.994,True
37.5Hz11kN,Bearing2_5,50,0.9939,True
37.5Hz11kN,Bearing2_5,51,0.9935,True
37.5Hz11kN,Bearing2_5,52,0.9932,True
37.5Hz11kN,Bearing2_5,53,0.9923,True
37.5Hz11kN,Bearing2_5,54,0.9926,True
37.5Hz11kN,Bearing2_5,55,0.9925,True
37.5Hz11kN,Bearing2_5,56,0.9934,True
37.5Hz11kN,Bearing2_5,57,0.9939,True
37.5Hz11kN,Bearing2_5,58,0.9948,True
37.5Hz11kN,Bearing2_5,59,0.9949,True
37.5Hz11kN,Bearing2_5,60,0.9946,True
37.5Hz11kN,Bearing2_5,61,0.9943,True
37.5Hz11kN,Bearing2_5,62,0.9939,True
37.5Hz11kN,Bearing2_5,63,0.994,True
37.5Hz11kN,Bearing2_5,64,0.995,True
37.5Hz11kN,Bearing2_5,65,0.9961,True
37.5Hz11kN,Bearing2_5,66,0.9961,True
37.5Hz11kN,Bearing2_5,67,0.9971,True
37.5Hz11kN,Bearing2_5,68,0.9965,True
37.5Hz11kN,Bearing2_5,69,0.9964,True
37.5Hz11kN,Bearing2_5,70,0.9954,True
37.5Hz11kN,Bearing2_5,71,0.9954,True
37.5Hz11kN,Bearing2_5,72,0.9946,True
37.5Hz11kN,Bearing2_5,73,0.9947,True
37.5Hz11kN,Bearing2_5,74,0.9945,True
37.5Hz11kN,Bearing2_5,75,0.9946,True
37.5Hz11kN,Bearing2_5,76,0.9945,True
37.5Hz11kN,Bearing2_5,77,0.9947,True
37.5Hz11kN,Bearing2_5,78,0.9944,True
37.5Hz11kN,Bearing2_5,79,0.9946,True
37.5Hz11kN,Bearing2_5,80,0.995,True
37.5Hz11kN,Bearing2_5,81,0.9954,True
37.5Hz11kN,Bearing2_5,82,0.9953,True
37.5Hz11kN,Bearing2_5,83,0.9955,True
37.5Hz11kN,Bearing2_5,84,0.9951,True
37.5Hz11kN,Bearing2_5,85,0.9946,True
37.5Hz11kN,Bearing2_5,86,0.9952,True
37.5Hz11kN,Bearing2_5,87,0.996,True
37.5Hz11kN,Bearing2_5,88,0.9967,True
37.5Hz11kN,Bearing2_5,89,0.9967,True
37.5Hz11kN,Bearing2_5,90,0.9966,True
37.5Hz11kN,Bearing2_5,91,0.996,True
37.5Hz11kN,Bearing2_5,92,0.9956,True
37.5Hz11kN,Bearing2_5,93,0.995,True
37.5Hz11kN,Bearing2_5,94,0.9958,True
37.5Hz11kN,Bearing2_5,95,0.9963,True
37.5Hz11kN,Bearing2_5,96,0.9967,True
37.5Hz11kN,Bearing2_5,97,0.9967,True
37.5Hz11kN,Bearing2_5,98,0.9976,True
37.5Hz11kN,Bearing2_5,99,0.9977,True
37.5Hz11kN,Bearing2_5,100,0.9981,True
37.5Hz11kN,Bearing2_5,101,0.9985,True
37.5Hz11kN,Bearing2_5,102,0.9993,True
37.5Hz11kN,Bearing2_5,103,0.999,True
37.5Hz11kN,Bearing2_5,104,0.9988,True
37.5Hz11kN,Bearing2_5,105,0.9984,True
37.5Hz11kN,Bearing2_5,106,0.9985,True
37.5Hz11kN,Bearing2_5,107,0.9986,True
37.5Hz11kN,Bearing2_5,108,0.9988,True
37.5Hz11kN,Bearing2_5,109,0.9983,True
37.5Hz11kN,Bearing2_5,110,0.998,True
37.5Hz11kN,Bearing2_5,111,0.9977,True
37.5Hz11kN,Bearing2_5,112,0.9969,True
37.5Hz11kN,Bearing2_5,113,0.9965,True
37.5Hz11kN,Bearing2_5,114,0.9968,True
37.5Hz11kN,Bearing2_5,115,0.9976,True
37.5Hz11kN,Bearing2_5,116,0.9969,True
37.5Hz11kN,Bearing2_5,117,0.9967,True
37.5Hz11kN,Bearing2_5,118,0.993,True
37.5Hz11kN,Bearing2_5,119,0.9872,True
37.5Hz11kN,Bearing2_5,120,0.9803,True
37.5Hz11kN,Bearing2_5,121,0.9743,True
37.5Hz11kN,Bearing2_5,122,0.9688,True
37.5Hz11kN,Bearing2_5,123,0.9661,True
37.5Hz11kN,Bearing2_5,124,0.9655,True
37.5Hz11kN,Bearing2_5,125,0.9656,True
37.5Hz11kN,Bearing2_5,126,0.9657,True
37.5Hz11kN,Bearing2_5,127,0.9654,True
37.5Hz11kN,Bearing2_5,128,0.9649,True
37.5Hz11kN,Bearing2_5,129,0.9649,True
37.5Hz11kN,Bearing2_5,130,0.9646,True
37.5Hz11kN,Bearing2_5,131,0.964,True
37.5Hz11kN,Bearing2_5,132,0.9632,True
37.5Hz11kN,Bearing2_5,133,0.9632,True
37.5Hz11kN,Bearing2_5,134,0.9627,True
37.5Hz11kN,Bearing2_5,135,0.9618,True
37.5Hz11kN,Bearing2_5,136,0.9617,True
37.5Hz11kN,Bearing2_5,137,0.9619,True
37.5Hz11kN,Bearing2_5,138,0.9614,True
37.5Hz11kN,Bearing2_5,139,0.961,True
37.5Hz11kN,Bearing2_5,140,0.9612,True
37.5Hz11kN,Bearing2_5,141,0.9606,True
37.5Hz11kN,Bearing2_5,142,0.9602,True
37.5Hz11kN,Bearing2_5,143,0.9584,True
37.5Hz11kN,Bearing2_5,144,0.9562,True
37.5Hz11kN,Bearing2_5,145,0.9537,True
37.5Hz11kN,Bearing2_5,146,0.9516,True
37.5Hz11kN,Bearing2_5,147,0.9492,True
37.5Hz11kN,Bearing2_5,148,0.9477,True
37.5Hz11kN,Bearing2_5,149,0.947,True
37.5Hz11kN,Bearing2_5,150,0.9465,True
37.5Hz11kN,Bearing2_5,151,0.9455,True
37.5Hz11kN,Bearing2_5,152,0.945,True
37.5Hz11kN,Bearing2_5,153,0.9453,True
37.5Hz11kN,Bearing2_5,154,0.9447,True
37.5Hz11kN,Bearing2_5,155,0.9442,True
37.5Hz11kN,Bearing2_5,156,0.9439,True
37.5Hz11kN,Bearing2_5,157,0.9429,True
37.5Hz11kN,Bearing2_5,158,0.9422,True
37.5Hz11kN,Bearing2_5,159,0.9414,True
37.5Hz11kN,Bearing2_5,160,0.941,True
37.5Hz11kN,Bearing2_5,161,0.9404,True
37.5Hz11kN,Bearing2_5,162,0.9354,True
37.5Hz11kN,Bearing2_5,163,0.9298,True
37.5Hz11kN,Bearing2_5,164,0.9237,True
37.5Hz11kN,Bearing2_5,165,0.9172,True
37.5Hz11kN,Bearing2_5,166,0.9086,True
37.5Hz11kN,Bearing2_5,167,0.9049,True
37.5Hz11kN,Bearing2_5,168,0.901,True
37.5Hz11kN,Bearing2_5,169,0.8973,True
37.5Hz11kN,Bearing2_5,170,0.8937,True
37.5Hz11kN,Bearing2_5,171,0.8918,True
37.5Hz11kN,Bearing2_5,172,0.8896,True
37.5Hz11kN,Bearing2_5,173,0.8879,True
37.5Hz11kN,Bearing2_5,174,0.8861,True
37.5Hz11kN,Bearing2_5,175,0.8841,True
37.5Hz11kN,Bearing2_5,176,0.882,True
37.5Hz11kN,Bearing2_5,177,0.8797,True
37.5Hz11kN,Bearing2_5,178,0.8772,True
37.5Hz11kN,Bearing2_5,179,0.8748,True
37.5Hz11kN,Bearing2_5,180,0.8684,True
37.5Hz11kN,Bearing2_5,181,0.8596,True
37.5Hz11kN,Bearing2_5,182,0.8508,True
37.5Hz11kN,Bearing2_5,183,0.8399,True
37.5Hz11kN,Bearing2_5,184,0.8294,True
37.5Hz11kN,Bearing2_5,185,0.8222,True
37.5Hz11kN,Bearing2_5,186,0.8156,True
37.5Hz11kN,Bearing2_5,187,0.8071,True
37.5Hz11kN,Bearing2_5,188,0.7941,True
37.5Hz11kN,Bearing2_5,189,0.7786,True
37.5Hz11kN,Bearing2_5,190,0.76,True
37.5Hz11kN,Bearing2_5,191,0.7399,True
37.5Hz11kN,Bearing2_5,192,0.7217,True
37.5Hz11kN,Bearing2_5,193,0.7076,True
37.5Hz11kN,Bearing2_5,194,0.6965,True
37.5Hz11kN,Bearing2_5,195,0.6905,True
37.5Hz11kN,Bearing2_5,196,0.6863,True
37.5Hz11kN,Bearing2_5,197,0.6834,True
37.5Hz11kN,Bearing2_5,198,0.6804,True
37.5Hz11kN,Bearing2_5,199,0.682,True
37.5Hz11kN,Bearing2_5,200,0.6726,True
37.5Hz11kN,Bearing2_5,201,0.668,True
37.5Hz11kN,Bearing2_5,202,0.6633,True
37.5Hz11kN,Bearing2_5,203,0.6685,True
37.5Hz11kN,Bearing2_5,204,0.6804,True
37.5Hz11kN,Bearing2_5,205,0.7092,True
37.5Hz11kN,Bearing2_5,206,0.7391,True
37.5Hz11kN,Bearing2_5,207,0.7701,True
37.5Hz11kN,Bearing2_5,208,0.7948,True
37.5Hz11kN,Bearing2_5,209,0.807,True
37.5Hz11kN,Bearing2_5,210,0.8125,True
37.5Hz11kN,Bearing2_5,211,0.8152,True
37.5Hz11kN,Bearing2_5,212,0.8102,True
37.5Hz11kN,Bearing2_5,213,0.8038,True
37.5Hz11kN,Bearing2_5,214,0.7986,True
37.5Hz11kN,Bearing2_5,215,0.7952,True
37.5Hz11kN,Bearing2_5,216,0.7889,True
37.5Hz11kN,Bearing2_5,217,0.7884,True
37.5Hz11kN,Bearing2_5,218,0.7882,True
37.5Hz11kN,Bearing2_5,219,0.7903,True
37.5Hz11kN,Bearing2_5,220,0.7916,True
37.5Hz11kN,Bearing2_5,221,0.7951,True
37.5Hz11kN,Bearing2_5,222,0.799,True
37.5Hz11kN,Bearing2_5,223,0.8035,True
37.5Hz11kN,Bearing2_5,224,0.8062,True
37.5Hz11kN,Bearing2_5,225,0.8087,True
37.5Hz11kN,Bearing2_5,226,0.8003,True
37.5Hz11kN,Bearing2_5,227,0.7883,True
37.5Hz11kN,Bearing2_5,228,0.775,True
37.5Hz11kN,Bearing2_5,229,0.7584,True
37.5Hz11kN,Bearing2_5,230,0.7392,True
37.5Hz11kN,Bearing2_5,231,0.7298,True
37.5Hz11kN,Bearing2_5,232,0.7242,True
37.5Hz11kN,Bearing2_5,233,0.7177,True
37.5Hz11kN,Bearing2_5,234,0.7139,True
37.5Hz11kN,Bearing2_5,235,0.7038,True
37.5Hz11kN,Bearing2_5,236,0.6915,True
37.5Hz11kN,Bearing2_5,237,0.6766,True
37.5Hz11kN,Bearing2_5,238,0.6629,True
37.5Hz11kN,Bearing2_5,239,0.6479,True
37.5Hz11kN,Bearing2_5,240,0.642,True
37.5Hz11kN,Bearing2_5,241,0.6323,True
37.5Hz11kN,Bearing2_5,242,0.6255,True
37.5Hz11kN,Bearing2_5,243,0.6205,True
37.5Hz11kN,Bearing2_5,244,0.6102,True
37.5Hz11kN,Bearing2_5,245,0.5988,True
37.5Hz11kN,Bearing2_5,246,0.5921,True
37.5Hz11kN,Bearing2_5,247,0.5838,True
37.5Hz11kN,Bearing2_5,248,0.573,True
37.5Hz11kN,Bearing2_5,249,0.5676,True
37.5Hz11kN,Bearing2_5,250,0.562,True
37.5Hz11kN,Bearing2_5,251,0.5568,True
37.5Hz11kN,Bearing2_5,252,0.5519,True
37.5Hz11kN,Bearing2_5,253,0.5464,True
37.5Hz11kN,Bearing2_5,254,0.5424,True
37.5Hz11kN,Bearing2_5,255,0.5429,True
37.5Hz11kN,Bearing2_5,256,0.5422,True
37.5Hz11kN,Bearing2_5,257,0.5411,True
37.5Hz11kN,Bearing2_5,258,0.5413,True
37.5Hz11kN,Bearing2_5,259,0.5391,True
37.5Hz11kN,Bearing2_5,260,0.5324,True
37.5Hz11kN,Bearing2_5,261,0.529,True
37.5Hz11kN,Bearing2_5,262,0.5281,True
37.5Hz11kN,Bearing2_5,263,0.5258,True
37.5Hz11kN,Bearing2_5,264,0.5205,True
37.5Hz11kN,Bearing2_5,265,0.5174,True
37.5Hz11kN,Bearing2_5,266,0.5089,True
37.5Hz11kN,Bearing2_5,267,0.5006,True
37.5Hz11kN,Bearing2_5,268,0.4938,True
37.5Hz11kN,Bearing2_5,269,0.4906,True
37.5Hz11kN,Bearing2_5,270,0.4844,True
37.5Hz11kN,Bearing2_5,271,0.4775,True
37.5Hz11kN,Bearing2_5,272,0.4661,True
37.5Hz11kN,Bearing2_5,273,0.4588,True
37.5Hz11kN,Bearing2_5,274,0.4518,True
37.5Hz11kN,Bearing2_5,275,0.4416,True
37.5Hz11kN,Bearing2_5,276,0.4344,True
37.5Hz11kN,Bearing2_5,277,0.4291,True
37.5Hz11kN,Bearing2_5,278,0.4198,True
37.5Hz11kN,Bearing2_5,279,0.4363,True
37.5Hz11kN,Bearing2_5,280,0.4594,True
37.5Hz11kN,Bearing2_5,281,0.4786,True
37.5Hz11kN,Bearing2_5,282,0.4977,True
37.5Hz11kN,Bearing2_5,283,0.5147,True
37.5Hz11kN,Bearing2_5,284,0.5001,True
37.5Hz11kN,Bearing2_5,285,0.4821,True
37.5Hz11kN,Bearing2_5,286,0.4717,True
37.5Hz11kN,Bearing2_5,287,0.4647,True
37.5Hz11kN,Bearing2_5,288,0.4661,True
37.5Hz11kN,Bearing2_5,289,0.4754,True
37.5Hz11kN,Bearing2_5,290,0.4884,True
37.5Hz11kN,Bearing2_5,291,0.4918,True
37.5Hz11kN,Bearing2_5,292,0.4901,True
37.5Hz11kN,Bearing2_5,293,0.4824,True
37.5Hz11kN,Bearing2_5,294,0.4725,True
37.5Hz11kN,Bearing2_5,295,0.4571,True
37.5Hz11kN,Bearing2_5,296,0.4518,True
37.5Hz11kN,Bearing2_5,297,0.4479,True
37.5Hz11kN,Bearing2_5,298,0.4389,True
37.5Hz11kN,Bearing2_5,299,0.4331,True
37.5Hz11kN,Bearing2_5,300,0.4261,True
37.5Hz11kN,Bearing2_5,301,0.4097,True
37.5Hz11kN,Bearing2_5,302,0.3929,True
37.5Hz11kN,Bearing2_5,303,0.3773,True
37.5Hz11kN,Bearing2_5,304,0.3563,True
37.5Hz11kN,Bearing2_5,305,0.334,True
37.5Hz11kN,Bearing2_5,306,0.3019,True
37.5Hz11kN,Bearing2_5,307,0.269,True
37.5Hz11kN,Bearing2_5,308,0.2436,True
37.5Hz11kN,Bearing2_5,309,0.2273,True
37.5Hz11kN,Bearing2_5,310,0.2128,True
37.5Hz11kN,Bearing2_5,311,0.2158,True
37.5Hz11kN,Bearing2_5,312,0.2182,True
37.5Hz11kN,Bearing2_5,313,0.2181,True
37.5Hz11kN,Bearing2_5,314,0.2096,True
37.5Hz11kN,Bearing2_5,315,0.2014,True
37.5Hz11kN,Bearing2_5,316,0.1917,True
37.5Hz11kN,Bearing2_5,317,0.1859,True
37.5Hz11kN,Bearing2_5,318,0.1805,True
37.5Hz11kN,Bearing2_5,319,0.1754,True
37.5Hz11kN,Bearing2_5,320,0.1705,True
37.5Hz11kN,Bearing2_5,321,0.1904,True
37.5Hz11kN,Bearing2_5,322,0.2178,True
37.5Hz11kN,Bearing2_5,323,0.2393,True
37.5Hz11kN,Bearing2_5,324,0.2578,True
37.5Hz11kN,Bearing2_5,325,0.275,True
37.5Hz11kN,Bearing2_5,326,0.2643,True
37.5Hz11kN,Bearing2_5,327,0.2303,True
37.5Hz11kN,Bearing2_5,328,0.1903,True
37.5Hz11kN,Bearing2_5,329,0.1511,True
37.5Hz11kN,Bearing2_5,330,0.1111,True
37.5Hz11kN,Bearing2_5,331,0.0887,True
37.5Hz11kN,Bearing2_5,332,0.0883,True
37.5Hz11kN,Bearing2_5,333,0.1056,True
37.5Hz11kN,Bearing2_5,334,0.1278,True
37.5Hz11kN,Bearing2_5,335,0.1295,True
37.5Hz11kN,Bearing2_5,336,0.1086,True
37.5Hz11kN,Bearing2_5,337,0.1006,True
37.5Hz11kN,Bearing2_5,338,0.0758,True
40Hz10kN,Bearing3_1,0,0.9932,False
40Hz10kN,Bearing3_1,1,0.9931,False
40Hz10kN,Bearing3_1,2,0.9932,False
40Hz10kN,Bearing3_1,3,0.9936,False
40Hz10kN,Bearing3_1,4,0.9939,False
40Hz10kN,Bearing3_1,5,0.9939,False
40Hz10kN,Bearing3_1,6,0.9942,False
40Hz10kN,Bearing3_1,7,0.9941,False
40Hz10kN,Bearing3_1,8,0.9939,False
40Hz10kN,Bearing3_1,9,0.9935,False
40Hz10kN,Bearing3_1,10,0.9933,False
40Hz10kN,Bearing3_1,11,0.9928,False
40Hz10kN,Bearing3_1,12,0.9925,False
40Hz10kN,Bearing3_1,13,0.9923,False
40Hz10kN,Bearing3_1,14,0.992,False
40Hz10kN,Bearing3_1,15,0.9919,False
40Hz10kN,Bearing3_1,16,0.9919,False
40Hz10kN,Bearing3_1,17,0.9918,False
40Hz10kN,Bearing3_1,18,0.9917,False
40Hz10kN,Bearing3_1,19,0.9916,False
40Hz10kN,Bearing3_1,20,0.9912,False
40Hz10kN,Bearing3_1,21,0.9911,False
40Hz10kN,Bearing3_1,22,0.9907,False
40Hz10kN,Bearing3_1,23,0.9905,False
40Hz10kN,Bearing3_1,24,0.9903,False
40Hz10kN,Bearing3_1,25,0.9901,False
40Hz10kN,Bearing3_1,26,0.9901,False
40Hz10kN,Bearing3_1,27,0.9903,False
40Hz10kN,Bearing3_1,28,0.9909,False
40Hz10kN,Bearing3_1,29,0.9913,False
40Hz10kN,Bearing3_1,30,0.992,False
40Hz10kN,Bearing3_1,31,0.9926,False
40Hz10kN,Bearing3_1,32,0.9931,False
40Hz10kN,Bearing3_1,33,0.9934,False
40Hz10kN,Bearing3_1,34,0.9938,False
40Hz10kN,Bearing3_1,35,0.9942,False
40Hz10kN,Bearing3_1,36,0.9944,False
